player_id,display_name,dribbling_base,dribbling_sas,defending_base,defending_sas,passing_base,passing_sas,shooting_base,shooting_sas
dynamic_hazard,E. Hazard (Sevilla Nervión BR),77,78,41,43,69,70,68,69
dynamic_darmian,M. Darmian (Internazionale Milano),70,71,71,72,69,69,60,59
dynamic_mkhitaryan,H. Mkhitaryan (Internazionale Milano),77,78,48,49,72,72,68,69
dynamic_manolas,K. Manolas (Internazionale Milano),59,60,71,73,60,61,53,54
dynamic_matić,N. Matić (Stade Rennais FC),72,72,71,74,75,75,60,62
dynamic_henderson,J. Henderson (Stade Rennais FC),74,71,65,66,75,75,59,59
dynamic_otamendi,N. Otamendi (SL Benfica),60,60,76,79,67,67,50,52
dynamic_matip,J. Matip (Liverpool R),61,61,74,74,67,67,49,49
dynamic_tagliafico,N. Tagliafico (Olympique Lyonnais),70,70,67,70,72,72,60,62
dynamic_enner,E. Valencia (Olympique Lyonnais),60,57,46,47,59,59,74,74
dynamic_tadić,D. Tadić (Fenerbahçe SK),78,78,48,51,78,77,70,68
dynamic_rodrigo m.,Rodrigo (Fenerbahçe SK),73,73,40,40,68,68,73,73
dynamic_a. gómez,Papu Gómez (Fenerbahçe SK),78,78,48,48,76,76,68,68
dynamic_tecatito,J. Corona (CF Monterrey),76,76,57,57,73,73,60,60
dynamic_marcos a.,Marcos Alonso (FC Barcelona),71,71,63,63,73,73,66,66
dynamic_sarabia,Pablo Sarabia (Wolverhampton YB),76,76,56,56,73,73,71,71
dynamic_l. muriel,L. Muriel (Atalanta BC),77,79,42,45,69,71,73,74
dynamic_juan bernat,Juan Bernat (SL Benfica),76,76,66,66,73,73,64,64
dynamic_haller,S. Haller (Fulham W),70,70,43,46,64,65,75,77
dynamic_ocampos,L. Ocampos (Sevilla Nervión BR),71,73,54,57,69,71,70,71
dynamic_g. cano,G. Cano (Fluminense FC),68,68,46,46,59,57,81,80
dynamic_ward prowse,J. Ward-Prowse (West Ham RB),74,74,60,60,76,76,63,63
dynamic_icardi,M. Icardi (Galatasaray SK),72,72,44,47,62,63,75,77
dynamic_emre can,E. Can (FC Twente Enschede),69,69,62,63,74,74,60,60
dynamic_de roon,M. De Roon (Atalanta BC),70,70,71,73,74,75,60,60
dynamic_ziyech,H. Ziyech (Galatasaray SK),75,76,40,41,78,78,65,66
dynamic_j. mario,João Mário (SL Benfica),78,78,56,56,78,78,63,63
dynamic_barrios,W. Barrios (SL Benfica),63,63,82,85,73,73,56,58
dynamic_veretout,J. Veretout (Olympique de Marseille),74,74,64,64,75,75,63,63
dynamic_fred,Fred (Fenerbahçe SK),72,72,61,61,75,75,55,55
dynamic_milik,A. Milik (Piemonte BN),72,69,45,44,62,59,78,77
dynamic_gabi,Gabriel Barbosa (Piemonte BN),72,72,49,49,65,65,72,72
dynamic_a.j. morales,José Luis Morales (Villarreal A),74,74,48,48,66,66,73,73
dynamic_schär,F. Schär (Newcastle WB),63,65,74,75,65,67,56,56
dynamic_saint-maximin,A. Saint-Maximin (Newcastle WB),73,70,41,40,63,60,63,62
dynamic_mitrović,A. Mitrović (Newcastle WB),72,73,43,44,64,64,75,74
dynamic_william,William Carvalho (Sevilla Triana VB),75,75,73,73,76,76,61,61
dynamic_simeone,G. Simeone (SSC Napoli),71,71,40,40,60,58,75,74
dynamic_r. horta,Ricardo Horta (Sporting Braga),74,70,46,42,74,70,73,69
dynamic_a. rebić,A. Rebić (Beşiktaş JK),70,67,48,47,61,58,69,68
dynamic_benrahma,S. Benrahma (West Ham RB),76,76,40,43,73,74,66,68
dynamic_m. arambarri,M. Arambarri (Getafe A),73,74,74,75,72,72,60,59
dynamic_pašalić,M. Pašalić (Atalanta BC),76,77,62,63,76,76,68,67
dynamic_promes,Q. Promes (Atalanta BC),73,73,48,48,68,68,68,68
dynamic_saúl,Saúl (Madrid Rosas RB),78,76,66,64,70,68,64,62
dynamic_cristante,B. Cristante (AS Roma),74,74,67,67,74,75,61,61
dynamic_bernardeschi,F. Bernardeschi (Toronto RW),77,79,56,57,71,73,64,64
dynamic_vardy,J. Vardy (Leicester B),70,70,40,40,63,63,75,75
dynamic_dunk,L. Dunk (Brighton WB),62,63,75,78,69,70,50,51
dynamic_mings,T. Mings (Aston RB),60,58,72,72,63,62,49,53
dynamic_bourigeaud,B. Bourigeaud (Stade Rennais FC),73,73,60,60,75,76,67,67
dynamic_belotti,A. Belotti (AS Roma),66,63,43,42,61,58,73,72
dynamic_politano,M. Politano (SSC Napoli),75,76,46,47,69,69,71,70
dynamic_arana,Guilherme Arana (Atlético Mineiro),73,73,64,64,68,68,68,68
dynamic_malcom,Malcom (Atlético Mineiro),76,76,40,40,73,73,64,64
dynamic_antonio,M. Antonio (West Ham RB),68,68,48,48,60,60,70,70
dynamic_gosens,R. Gosens (West Ham RB),69,67,63,65,70,70,68,69
dynamic_embolo,B. Embolo (AS Monaco),69,69,48,48,66,67,69,69
dynamic_saïss,R. Saïss (AS Monaco),68,66,73,75,71,71,51,52
dynamic_savanier,T. Savanier (Montpellier Hérault SC),77,75,56,56,76,75,67,71
dynamic_b. iglesias,Borja Iglesias (Sevilla Triana VB),73,73,40,40,63,63,76,76
dynamic_laborde,G. Laborde (OGC Nice),68,68,51,51,65,63,72,71
dynamic_lucas v.,Lucas Vázquez (Madrid Chamartin B),73,75,64,67,71,73,65,66
dynamic_andersen,J. Andersen (Crystal Palace RB),63,63,73,76,67,68,51,53
dynamic_berenguer,Álex Berenguer (Bilbao BR),73,75,53,54,64,66,70,70
dynamic_r. d. t.,Raúl De Tomás (Vallecas BR),70,70,43,45,68,69,75,75
dynamic_rongier,V. Rongier (Olympique de Marseille),75,75,73,73,76,76,56,56
dynamic_gomez,J. Gomez (Liverpool R),61,61,74,74,69,69,49,49
dynamic_david garcía,David García (Pamplona RA),67,68,73,74,67,68,50,50
dynamic_d.ceballos,Dani Ceballos (Madrid Chamartin B),77,77,60,60,76,76,63,63
dynamic_joelinton,Joelinton (Newcastle WB),75,75,60,60,73,73,63,63
dynamic_tsygankov,V. Tsygankov (Girona R),78,78,50,50,68,68,68,68
dynamic_arnold,M. Arnold (Girona R),75,73,63,65,77,77,68,69
dynamic_malinovskyi,R. Malinovskyi (Genova RB),79,77,49,51,76,76,66,67
dynamic_g. guedes,Gonçalo Guedes (SL Benfica),72,72,43,43,63,63,72,72
dynamic_dimarco,F. Dimarco (Internazionale Milano),71,73,66,67,71,73,61,61
dynamic_podence,Daniel Podence (Wolverhampton YB),81,81,43,43,68,68,63,63
dynamic_calabria,D. Calabria (AC Milan),69,69,71,74,69,68,60,58
dynamic_enes ünal,E. Ünal (Getafe A),73,70,42,43,63,63,75,75
dynamic_m. rojas,M. Rojas (Getafe A),73,74,45,46,74,74,69,68
dynamic_m. quarta,L. Martínez Quarta (Firenze V),66,68,72,75,68,70,51,52
dynamic_lo celso,G. Lo Celso (Tottenham WB),76,77,57,58,78,79,65,66
dynamic_mukiele,N. Mukiele (Paris Saint-Germain),69,69,70,73,68,68,57,59
dynamic_joselu,Joselu (Madrid Chamartin B),71,71,41,41,66,66,74,74
dynamic_maffeo,Pablo Maffeo (Mallorca RN),71,71,64,64,66,66,56,56
dynamic_lindelof,V. Lindelöf (Manchester United FC),64,64,74,74,69,69,49,49
dynamic_elvedi,N. Elvedi (Manchester United FC),67,67,70,73,65,65,56,58
dynamic_h.traore,Hamari Traoré (Vasco Gipuzkoa AB),68,68,68,68,69,69,54,54
dynamic_matheus,M. Uribe (Vasco Gipuzkoa AB),70,70,71,71,73,73,62,62
dynamic_m. hermoso,Hermoso (Madrid Rosas RB),67,67,73,73,69,69,50,50
dynamic_chilwell,B. Chilwell (Chelsea B),73,73,64,64,70,71,57,57
dynamic_montiel,G. Montiel (Nottingham RW),68,68,64,64,68,68,58,58
dynamic_lienhart,P. Lienhart (Nottingham RW),64,63,72,71,65,64,56,55
dynamic_javi galán,Javi Galán (Madrid Rosas RB),74,74,64,64,72,72,58,58
dynamic_djimsiti,B. Djimsiti (Atalanta BC),59,59,74,74,61,62,51,51
dynamic_rrahmani,A. Rrahmani (SSC Napoli),62,59,74,73,67,64,51,50
dynamic_sow,D. Sow (Sevilla Nervión BR),75,74,61,60,78,77,58,57
dynamic_sørloth,A. Sørloth (Villarreal A),68,65,47,46,57,54,73,72
dynamic_pedro,Pedro (Nottingham RW),73,73,45,45,60,60,78,78
dynamic_c. soler,Carlos Soler (Paris Saint-Germain),75,76,60,60,77,77,67,67
dynamic_golovin,A. Golovin (AS Monaco),75,72,57,56,73,70,66,65
dynamic_tierney,K. Tierney (Vasco Gipuzkoa AB),68,66,63,65,68,68,55,56
dynamic_mcginn,J. McGinn (Aston RB),72,72,60,63,72,73,62,64
dynamic_tah,J. Tah (Aston RB),59,59,70,70,64,64,53,53
dynamic_zubeldia,Zubeldia (Vasco Gipuzkoa AB),72,72,76,76,71,71,53,53
dynamic_reguilón,Reguilón (Manchester United FC),70,70,63,63,71,71,54,54
dynamic_vanaken,H. Vanaken (Brugge BZ),77,78,58,59,76,76,72,73
dynamic_webster,A. Webster (Brighton WB),61,58,74,71,65,62,49,47
dynamic_terrier,M. Terrier (Stade Rennais FC),73,74,48,49,69,69,74,73
dynamic_barco,E. Barco (CA River Plate),75,72,49,48,70,67,68,67
dynamic_ndombèlé,T. Ndombélé (Tottenham WB),78,76,60,60,78,77,60,64
dynamic_sangare,I. Sangaré (Nottingham RW),70,71,71,72,72,72,62,61
dynamic_en-nesyri,Y. En-Nesyri (Sevilla Nervión BR),68,68,41,41,59,60,74,73
dynamic_neres,David Neres (SL Benfica),76,77,44,45,71,72,68,68
dynamic_foyth,J. Foyth (Villarreal A),71,71,72,72,70,70,53,53
dynamic_danjuma,A. Danjuma (Everton B),74,71,46,45,65,62,73,72
dynamic_ramos,Luiz Felipe (Sevilla Triana VB),63,60,74,73,64,61,50,49
dynamic_lodi,Renan Lodi (Olympique de Marseille),73,73,62,62,67,67,59,59
dynamic_brahim,Brahim Díaz (Madrid Chamartin B),80,77,48,45,74,71,66,63
dynamic_guendouzi,M. Guendouzi (SS Lazio),73,74,67,68,76,76,59,58
dynamic_barnes,H. Barnes (Newcastle WB),73,73,44,47,70,71,67,69
dynamic_kamara,B. Kamara (Aston RB),74,71,71,70,74,71,53,52
dynamic_eze,E. Eze (Crystal Palace RB),79,79,48,48,74,74,67,67
dynamic_douglas luiz,Douglas Luiz (Aston RB),76,76,67,67,75,75,62,62
dynamic_brais méndez,Brais Méndez (Vasco Gipuzkoa AB),77,77,57,57,75,75,70,70
dynamic_gonzalez,N. González (Firenze V),72,69,48,47,65,62,68,67
dynamic_cucurella,Marc Cucurella (Chelsea B),74,74,64,64,72,72,59,59
dynamic_neto,Pedro Neto (Wolverhampton YB),71,71,41,41,65,65,68,68
dynamic_mckennie,W. McKennie (Piemonte BN),71,71,66,69,74,71,63,66
dynamic_castagne,T. Castagne (Fulham W),71,69,64,64,68,67,60,64
dynamic_galeno,Galeno (FC Porto),73,73,48,48,60,60,70,70
dynamic_malen,D. Malen (FC Porto),72,72,45,48,64,63,74,72
dynamic_sancho,J. Sancho (Manchester United FC),79,79,40,40,72,72,66,66
dynamic_watkins,O. Watkins (Aston RB),69,70,41,42,62,62,70,69
dynamic_dalot,Diogo Dalot (Manchester United FC),70,70,63,63,68,68,56,56
dynamic_de la cruz,N. de la Cruz (CA River Plate),73,73,60,61,75,75,68,68
dynamic_pedro g.,Pedro Gonçalves (Sporting CP),73,73,54,54,71,71,73,73
dynamic_mæhle,J. Mæhle (Sporting CP),69,69,63,63,68,68,60,60
dynamic_trossard,L. Trossard (Arsenal FC),75,77,40,43,69,71,72,73
dynamic_pedro porro,Pedro Porro (Tottenham WB),73,73,63,63,69,69,60,60
dynamic_pepe,Pepê (FC Porto),76,73,51,52,68,68,68,68
dynamic_elmas,E. Elmas (SSC Napoli),76,73,59,60,75,75,65,65
dynamic_evanilson,Evanilson (FC Porto),72,72,44,44,63,63,75,75
dynamic_tomiyasu,T. Tomiyasu (Arsenal FC),71,69,74,74,69,68,55,59
dynamic_schlager,X. Schlager (Arsenal FC),71,71,61,61,78,78,60,60
dynamic_garro,R. Garro (Córdoba AB),76,76,48,48,71,71,66,66
dynamic_lauriente,A. Laurienté (Sassuolo NV),74,71,45,44,61,58,67,66
dynamic_kökçü,O. Kökçü (SL Benfica),76,73,58,59,76,76,64,68
dynamic_vivian,Dani Vivian (Bilbao BR),64,64,76,76,65,65,51,51
dynamic_openda,L. Openda (Bilbao BR),68,70,46,49,64,66,72,73
dynamic_n.aguerd,N. Aguerd (West Ham RB),66,66,73,76,67,67,50,52
dynamic_hancko,D. Hancko (Feyenoord Rotterdam),66,66,76,79,70,69,60,58
dynamic_smith rowe,E. Smith Rowe (Arsenal FC),76,73,50,51,75,75,69,69
dynamic_reinildo,Reinildo (Madrid Rosas RB),68,68,71,71,66,66,53,53
dynamic_todibo,J. Todibo (OGC Nice),66,66,71,71,66,66,45,45
dynamic_mitoma,K. Mitoma (Brighton WB),76,77,50,52,70,71,71,72
dynamic_gravenberch,R. Gravenberch (Liverpool R),77,75,69,71,75,75,62,63
dynamic_antony,Antony (Manchester United FC),80,80,40,40,61,61,68,68
dynamic_mudryk,M. Mudryk (Chelsea B),76,77,48,49,62,62,64,63
dynamic_thuram,K. Thuram (OGC Nice),75,75,66,66,75,75,60,60
dynamic_neuhaus,F. Neuhaus (OGC Nice),77,79,60,61,80,82,64,64
dynamic_guehi,M. Guéhi (Crystal Palace RB),63,64,72,73,69,69,49,48
dynamic_demirbay,K. Demirbay (Galatasaray SK),78,79,55,57,81,82,65,66
dynamic_timber,J. Timber (Arsenal FC),67,68,74,76,72,72,53,54
dynamic_o.sancet,Oihan Sancet (Bilbao BR),79,79,48,48,74,74,70,70
dynamic_danso,K. Danso (RC Lens),60,61,72,74,62,63,48,49
dynamic_frimpong,J. Frimpong (RC Lens),68,65,63,64,67,67,64,64
dynamic_kalulu,P. Kalulu (AC Milan),63,60,72,71,63,60,53,52
dynamic_juranović,J. Juranović (AC Milan),66,66,62,62,72,72,60,60
dynamic_matheus n.,Matheus Nunes (Manchester B),73,70,64,61,74,71,63,60
dynamic_bassey,C. Bassey (Fulham W),63,60,66,63,69,66,50,48
dynamic_yeremy,Yeremy Pino (Villarreal A),77,77,49,49,71,71,71,71
dynamic_højlund,R. Højlund (Manchester United FC),70,67,49,50,60,60,70,70
dynamic_williams jr,Nico Williams (Bilbao BR),73,73,41,41,60,60,68,68
dynamic_ugarte,M. Ugarte (Paris Saint-Germain),72,73,72,73,73,73,56,55
dynamic_adeyemi,K. Adeyemi (Paris Saint-Germain),67,68,47,49,56,57,69,70
dynamic_balde,Alejandro Balde (FC Barcelona),73,70,63,62,72,69,58,57
dynamic_antónio s.,António Silva (SL Benfica),65,65,70,70,67,67,46,46
dynamic_a.iniesta,Andrés Iniesta (Vissel Kobe),83,83,62,62,84,84,66,66
dynamic_s.cazorla,Santi Cazorla (Al Sadd SC),81,81,52,52,81,81,70,70
dynamic_carlitos,C. Tevez (Al Sadd SC),73,73,46,46,67,67,71,71
dynamic_j. navas,Jesús Navas (Sevilla Nervión BR),76,76,64,64,71,71,58,58
dynamic_s.cazorla,Santi Cazorla (Oviedo A),80,80,51,51,79,79,69,69
dynamic_fernandinho,Fernandinho (Sevilla Triana VB),69,69,68,68,75,75,58,58
dynamic_payet,D. Payet (Sevilla Triana VB),79,79,42,45,78,77,69,67
dynamic_young,A. Young (Everton B),73,73,68,68,71,72,61,61
dynamic_d ambrosio,D. D'Ambrosio (AC Monza),62,62,69,72,65,64,57,55
dynamic_evans,J. Evans (Manchester United FC),63,63,76,76,60,61,51,51
dynamic_vidal,A. Vidal (Manchester United FC),71,68,68,69,72,72,63,67
dynamic_diego costa,Diego Costa (Galatasaray SK),71,71,43,43,61,61,74,74
dynamic_capoue,É. Capoue (Villarreal A),70,70,71,71,72,72,63,63
dynamic_pjanić,M. Pjanić (Villarreal A),80,81,70,71,82,82,60,59
dynamic_lovren,D. Lovren (Olympique Lyonnais),66,66,70,73,65,64,52,50
dynamic_welbeck,D. Welbeck (Brighton WB),71,72,46,47,62,62,70,69
dynamic_pedro,Pedro (SS Lazio),75,75,47,47,73,73,70,70
dynamic_el shaarawy,S. El Shaarawy (AS Roma),73,73,47,48,67,67,68,68
dynamic_rafael carioca,Rafael Carioca (Tigres UANL),79,79,72,72,77,77,57,57
dynamic_r. augusto,Renato Augusto (Tigres UANL),78,78,59,59,79,79,72,72
dynamic_delaney,T. Delaney (Anderlecht PW),65,63,73,73,70,69,59,63
dynamic_gudelj,N. Gudelj (Sevilla Nervión BR),68,68,69,72,69,69,55,57
dynamic_de marcos,De Marcos (Bilbao BR),72,72,65,67,74,75,63,63
dynamic_e. lamela,E. Lamela (Sevilla Nervión BR),79,76,41,42,72,72,66,66
dynamic_wood,C. Wood (Nottingham RW),69,70,41,42,60,60,74,75
dynamic_boyata,D. Boyata (Brugge BZ),63,63,72,75,65,64,52,50
dynamic_perez,E. Pérez (CA River Plate),73,71,74,76,77,77,60,61
dynamic_marcos rojo,M. Rojo (CA Boca Juniors),65,66,69,70,64,64,57,56
dynamic_ph ganso,Ganso (Fluminense FC),81,81,53,53,82,82,67,67
dynamic_gana,I. Gueye (Everton B),69,68,71,70,72,71,53,52
dynamic_coutinho,Philippe Coutinho (Aston RB),79,79,43,43,74,74,66,66
dynamic_bartra,Marc Bartra (Sevilla Triana VB),71,71,74,74,69,69,55,55
dynamic_romeu,Oriol Romeu (FC Barcelona),70,70,71,71,75,75,57,57
dynamic_joao pedro,João Pedro (FC Barcelona),74,74,46,46,68,68,71,71
dynamic_oscar,Ó. Romero (Pendikspor),75,75,54,54,72,72,64,64
dynamic_fernando,Fernando (Pendikspor),72,72,66,66,76,76,60,60
dynamic_batshuayi,M. Batshuayi (Fenerbahçe SK),66,67,43,44,60,60,69,68
dynamic_krychowiak,G. Krychowiak (Fenerbahçe SK),69,69,72,72,74,72,60,59
dynamic_caprari,G. Caprari (AC Monza),75,75,43,43,71,69,68,67
dynamic_pezzella,G. Pezzella (Sevilla Triana VB),65,65,74,74,68,66,55,54
dynamic_davies,B. Davies (Tottenham WB),71,69,68,68,71,70,53,57
dynamic_coady,C. Coady (Leicester B),64,61,74,71,66,63,48,46
dynamic_dawson,C. Dawson (Wolverhampton YB),59,59,74,74,59,59,49,49
dynamic_paredes,L. Paredes (AS Roma),76,77,66,67,78,78,59,58
dynamic_v. cuesta,V. Cuesta (Botafogo FR),66,66,80,80,69,69,59,59
dynamic_allan,Allan (Botafogo FR),73,71,72,72,72,71,59,63
dynamic_willian j.,Willian José (Sevilla Triana VB),72,72,40,40,65,65,73,73
dynamic_r. caio,Rodrigo Caio (Sevilla Triana VB),66,66,76,76,70,70,59,59
dynamic_felipe,Felipe (Nottingham RW),60,60,73,73,63,63,49,49
dynamic_fortounis,K. Fortounis (Nottingham RW),77,78,51,53,77,78,71,72
dynamic_meunier,T. Meunier (Nottingham RW),71,69,62,62,64,63,64,68
dynamic_hugo mallo,Hugo Mallo (Nottingham RW),70,70,63,63,66,66,58,58
dynamic_douglas santos,Douglas Santos (Nottingham RW),72,72,62,62,72,72,57,57
dynamic_florenzi,A. Florenzi (AC Milan),73,70,66,65,71,68,64,63
dynamic_thomasson,A. Thomasson (RC Lens),74,71,58,57,74,71,67,66
dynamic_alex telles,Alex Telles (RC Lens),71,71,62,62,73,73,56,56
dynamic_lemina,M. Lemina (Wolverhampton YB),73,73,68,71,75,75,59,61
dynamic_origi,D. Origi (Nottingham RW),71,71,40,43,60,59,70,68
dynamic_moi gómez,Moi Gómez (Pamplona RA),76,78,58,60,76,78,68,70
dynamic_marlon,Marlon (Cuiabá EC),65,65,70,70,67,67,51,51
dynamic_martinez,Josef Martínez (Miami BP),68,68,40,40,61,61,74,74
dynamic_nacho,I. Fernández (CA River Plate),79,79,55,55,75,75,66,66
dynamic_petagna,A. Petagna (Cagliari RB),74,71,44,43,68,65,72,71
dynamic_petković,B. Petković (Cagliari RB),76,76,47,47,69,70,70,70
dynamic_calleri,J. Calleri (Cagliari RB),67,67,48,48,57,57,73,73
dynamic_palomino,J. Palomino (Atalanta BC),59,60,74,75,60,60,52,51
dynamic_tolisso,C. Tolisso (Olympique Lyonnais),73,70,67,64,73,70,65,63
dynamic_diallo,A. Diallo (Olympique Lyonnais),68,68,71,74,70,71,48,50
dynamic_burn,D. Burn (Newcastle WB),69,69,75,78,73,72,50,49
dynamic_leo pereira,Léo Pereira (Newcastle WB),65,65,76,76,75,75,54,54
dynamic_everton,Éverton (Newcastle WB),75,75,48,48,62,62,67,67
dynamic_j. alonso,J. Alonso (Newcastle WB),65,65,71,71,67,67,52,52
dynamic_sardar,S. Azmoun (AS Roma),67,67,51,54,63,64,73,75
dynamic_biraghi,C. Biraghi (Firenze V),69,66,62,59,71,68,57,55
dynamic_marcano,Iván Marcano (FC Porto),61,61,78,78,70,70,51,51
dynamic_hazard,T. Hazard (FC Porto),73,74,51,53,71,72,66,67
dynamic_arboleda,R. Arboleda (FC Porto),56,58,72,73,60,62,57,57
dynamic_yuri b.,Yuri (Bilbao BR),70,70,64,64,70,70,60,60
dynamic_mee,B. Mee (Brentford RW),59,59,75,75,59,60,49,49
dynamic_cresswell,A. Cresswell (West Ham RB),71,68,62,59,70,67,56,54
dynamic_zappacosta,D. Zappacosta (Atalanta BC),68,68,68,71,68,67,60,58
dynamic_bellerin,Héctor Bellerín (Sevilla Triana VB),71,71,62,62,69,69,54,54
dynamic_gradit,J. Gradit (RC Lens),66,66,72,72,67,67,47,47
dynamic_bamford,P. Bamford (Leeds W),74,73,43,42,62,61,71,70
dynamic_hateboer,H. Hateboer (Atalanta BC),68,69,64,65,68,68,60,61
dynamic_mario rui,Mário Rui (SSC Napoli),72,69,63,60,72,69,58,55
dynamic_m. lopez,M. Lopez (Firenze V),79,80,67,68,77,77,63,62
dynamic_tapia,R. Tapia (Vigo AB),67,67,72,75,71,70,53,51
dynamic_ferrari,G. Ferrari (Sassuolo NV),63,65,74,75,64,66,52,52
dynamic_boyé,L. Boyé (Granada RB),72,74,45,48,60,62,73,74
dynamic_jordán,Joan Jordán (Sevilla Nervión BR),74,74,60,60,77,77,63,63
dynamic_lenglet,C. Lenglet (Aston RB),64,61,74,71,72,69,49,47
dynamic_borre,R. Borré (Aston RB),70,68,48,50,66,66,71,72
dynamic_sanchez,D. Sánchez (Tottenham WB),59,56,69,68,63,60,49,48
dynamic_bergwijn,S. Bergwijn (AFC Ajax),74,74,44,47,66,67,67,69
dynamic_poulsen,Y. Poulsen (AFC Ajax),70,67,53,52,68,65,69,68
dynamic_chimy ávila,Chimy Ávila (Pamplona RA),70,70,48,48,60,60,72,72
dynamic_b. henrique,Bruno Henrique (Pamplona RA),67,67,44,44,61,61,71,71
dynamic_marušić,A. Marušić (SS Lazio),69,66,66,65,71,68,59,58
dynamic_pepe,N. Pépé (Arsenal FC),71,68,40,41,62,62,68,68
dynamic_niakhaté,M. Niakhaté (Nottingham RW),60,61,70,71,60,60,52,51
dynamic_nzola,M'Bala Nzola (Firenze V),67,67,43,43,59,59,73,73
dynamic_marcao,Marcão (Sevilla Nervión BR),63,63,71,71,66,66,49,49
dynamic_torreira,L. Torreira (Galatasaray SK),73,75,71,74,73,75,58,59
dynamic_b.mayoral,Borja Mayoral (Getafe A),72,72,41,41,65,65,73,73
dynamic_sadiq,U. Sadiq (Vasco Gipuzkoa AB),68,67,44,43,59,58,74,73
dynamic_n. semedo,Nélson Semedo (Wolverhampton YB),71,71,62,62,68,68,52,52
dynamic_moraes,Júnior Moraes (Wolverhampton YB),72,72,49,49,68,68,74,74
dynamic_kent,R. Kent (Fenerbahçe SK),69,71,49,50,67,69,65,65
dynamic_janssen,V. Janssen (Antwerp RW),70,68,44,46,66,66,74,75
dynamic_aleix garcía,Aleix García (Girona R),77,77,61,61,78,78,63,63
dynamic_diallo,H. Diallo (Girona R),67,67,47,50,62,63,75,77
dynamic_disasi,A. Disasi (Chelsea B),62,59,73,72,66,63,49,48
dynamic_m. gómez,M. Gómez (Cádiz AA),69,70,42,43,65,65,72,71
dynamic_olivera,M. Olivera (SSC Napoli),66,66,70,73,66,63,51,54
dynamic_estupiñán,P. Estupiñán (Brighton WB),69,66,62,61,73,70,57,56
dynamic_p.fornals,Pablo Fornals (West Ham RB),78,78,59,59,76,76,65,65
dynamic_ayrton,Ayrton Lucas (West Ham RB),67,67,62,62,63,63,60,60
dynamic_r.sanches,Renato Sanches (AS Roma),72,72,65,65,72,72,62,62
dynamic_rafa mir,Rafa Mir (Sevilla Nervión BR),65,68,42,45,60,63,73,76
dynamic_diop,I. Diop (Fulham W),57,57,72,72,60,61,49,49
dynamic_rodrigo becão,Rodrigo Becão (Fenerbahçe SK),57,57,73,73,61,61,50,50
dynamic_l. veríssimo,Lucas Veríssimo (Fenerbahçe SK),62,62,73,73,65,65,47,47
dynamic_banza,S. Banza (Sporting Braga),67,67,50,53,60,61,75,77
dynamic_guruzeta,Gorka Guruzeta (Bilbao BR),72,72,46,46,66,66,74,74
dynamic_senesi,M. Senesi (Bournemouth RB),66,67,73,74,70,70,55,54
dynamic_g. berterame,G. Berterame (CF Monterrey),70,70,48,48,60,58,76,75
dynamic_jović,L. Jović (AC Milan),71,73,40,43,64,66,72,73
dynamic_dodo,Dodô (Firenze V),69,69,62,62,68,68,57,57
dynamic_lazzari,M. Lazzari (SS Lazio),70,71,62,63,70,70,60,59
dynamic_walker peters,K. Walker-Peters (Southampton RW),70,71,62,64,66,67,51,52
dynamic_daka,P. Daka (Leicester B),68,67,43,42,60,59,71,70
dynamic_bissouma,Y. Bissouma (Tottenham WB),71,71,71,71,72,73,57,56
dynamic_henry,R. Henry (Brentford RW),69,70,62,64,65,66,52,53
dynamic_mechele,B. Mechele (Brugge BZ),59,59,75,75,61,62,50,50
dynamic_igor,Igor (Brighton WB),67,67,69,69,70,70,52,52
dynamic_sosa,B. Sosa (AFC Ajax),70,67,64,65,76,76,60,64
dynamic_zakaria,D. Zakaria (AS Monaco),71,71,70,70,70,70,59,59
dynamic_pinamonti,A. Pinamonti (Sassuolo NV),68,65,49,48,63,60,71,70
dynamic_schouten,J. Schouten (PSV Eindhoven),71,73,71,74,75,77,57,58
dynamic_j. ikone,J. Ikoné (Firenze V),74,74,45,45,68,68,62,62
dynamic_c.henrique,Caio Henrique (AS Monaco),74,74,65,65,75,75,59,59
dynamic_kouame,C. Kouamé (Firenze V),69,67,48,50,61,61,69,70
dynamic_f.kadioğlu,F. Kadıoğlu (Fenerbahçe SK),73,75,64,65,73,75,59,59
dynamic_adams,C. Adams (Southampton RW),70,70,43,43,61,61,74,74
dynamic_f. beltran,Fran Beltrán (Vigo AB),76,78,72,73,77,79,63,63
dynamic_ndicka,E. Ndicka (AS Roma),68,66,70,70,67,66,50,54
dynamic_lukébakio,D. Lukébakio (Sevilla Nervión BR),72,72,46,49,64,63,70,68
dynamic_kean,M. Kean (Piemonte BN),67,68,40,41,59,59,70,69
dynamic_calvert lewin,D. Calvert-Lewin (Everton B),67,67,43,46,63,62,70,68
